id,city_id,driver_id,date,sum
1760,45,801,2025-09-12,191
1761,81,410,2025-09-08,266
1762,36,932,2025-09-02,330
1763,33,1000,2025-09-13,465
1764,4,1067,2025-09-18,495
1765,36,331,2025-09-05,184
1766,51,773,2025-09-05,54
1767,94,492,2025-09-17,357
1768,79,994,2025-09-21,361
1769,30,528,2025-09-08,303
1770,20,537,2025-09-10,475
1771,78,438,2025-09-15,287
1772,17,312,2025-09-21,80
1773,75,655,2025-09-22,419
1774,26,984,2025-09-05,168
1775,89,823,2025-09-29,278
1776,18,541,2025-09-30,404
1777,19,772,2025-09-30,299
1778,21,426,2025-09-03,295
1779,69,1072,2025-09-24,70
1780,24,426,2025-09-27,460
1781,19,845,2025-09-01,401
1782,41,1002,2025-09-14,220
1783,39,554,2025-09-24,488
1784,82,1056,2025-09-24,150
1785,20,898,2025-09-07,64
1786,17,290,2025-09-01,400
1787,79,732,2025-09-09,320
1788,73,728,2025-09-08,315
1789,30,337,2025-09-22,23
1790,46,182,2025-09-23,409
1791,62,238,2025-09-17,443
1792,78,581,2025-09-23,342
1793,48,289,2025-09-28,208
1794,63,586,2025-09-05,93
1795,25,332,2025-09-02,219
1796,98,1093,2025-09-01,483
1797,35,1074,2025-09-14,123
1798,96,788,2025-09-07,397
1799,27,168,2025-09-06,484
1800,57,988,2025-09-20,260
1801,89,433,2025-09-28,244
1802,32,538,2025-09-13,407
1803,6,723,2025-09-24,432
1804,49,838,2025-09-11,211
1805,79,1062,2025-09-24,302
1806,77,650,2025-09-17,338
1807,91,906,2025-09-02,276
1808,14,563,2025-09-15,433
1809,6,999,2025-09-08,275
1810,69,506,2025-09-24,30
1811,72,497,2025-09-17,401
1812,81,1086,2025-09-02,107
1813,38,551,2025-09-13,462
1814,39,893,2025-09-27,156
1815,60,271,2025-09-14,160
1816,79,1042,2025-09-02,363
1817,67,1026,2025-09-05,247
1818,83,563,2025-09-03,379
1819,65,216,2025-09-06,408
1820,75,1061,2025-09-29,366
1821,70,239,2025-09-13,221
1822,42,562,2025-09-01,101
1823,59,705,2025-09-29,374
1824,26,1004,2025-09-15,56
1825,33,432,2025-09-23,342
1826,92,916,2025-09-06,377
1827,94,227,2025-09-03,68
1828,91,561,2025-09-21,195
1829,11,637,2025-09-23,206
1830,94,911,2025-09-17,323
1831,21,488,2025-09-18,204
1832,6,887,2025-09-06,477
1833,43,680,2025-09-28,347
1834,20,267,2025-09-28,84
1835,23,888,2025-09-23,36
1836,54,416,2025-09-10,383
1837,99,1085,2025-09-15,157
1838,81,286,2025-09-04,470
1839,17,1084,2025-09-07,11
1840,80,884,2025-09-09,16
1841,59,610,2025-09-28,265
1842,70,927,2025-09-01,321
1843,64,344,2025-09-07,311
1844,85,588,2025-09-15,219
1845,57,182,2025-09-20,317
1846,1,351,2025-09-29,290
1847,36,735,2025-09-21,295
1848,27,151,2025-09-06,85
1849,8,769,2025-09-12,28
1850,19,975,2025-09-02,351
1851,74,959,2025-09-20,162
1852,43,1043,2025-09-03,35
1853,14,527,2025-09-06,92
1854,87,392,2025-09-20,348
1855,89,817,2025-09-20,303
1856,72,282,2025-09-15,393
1857,75,469,2025-09-30,28
1858,12,887,2025-09-10,175
1859,48,1020,2025-09-13,429
1860,9,877,2025-09-14,441
1861,71,167,2025-09-10,251
1862,18,225,2025-09-23,450
1863,36,438,2025-09-17,221
1864,68,315,2025-09-23,117
1865,79,160,2025-09-04,302
1866,94,745,2025-09-17,54
1867,62,842,2025-09-23,319
1868,91,395,2025-09-14,321
1869,41,366,2025-09-17,304
1870,80,463,2025-09-30,76
1871,79,677,2025-09-16,276
1872,94,748,2025-09-16,262
1873,24,1005,2025-09-20,129
1874,91,398,2025-09-07,10
1875,16,125,2025-09-15,330
1876,16,856,2025-09-28,116
1877,79,525,2025-09-14,33
1878,43,459,2025-09-18,422
1879,82,318,2025-09-01,337
1880,26,807,2025-09-10,140
1881,9,416,2025-09-10,269
1882,71,432,2025-09-25,13
1883,15,803,2025-09-11,184
1884,51,842,2025-09-19,325
1885,4,953,2025-09-06,109
1886,43,954,2025-09-11,482
1887,87,591,2025-09-30,252
1888,5,762,2025-09-05,256
1889,20,743,2025-09-15,466
1890,69,1018,2025-09-11,246
1891,53,1051,2025-09-24,38
1892,67,407,2025-09-19,381
1893,87,424,2025-09-18,284
1894,3,314,2025-09-19,360
1895,43,919,2025-09-30,464
1896,46,168,2025-09-05,153
1897,4,448,2025-09-13,330
1898,69,963,2025-09-06,302
1899,78,499,2025-09-06,314
1900,15,986,2025-09-26,394
1901,40,823,2025-09-28,171
1902,91,133,2025-09-09,221
1903,12,609,2025-09-29,131
1904,48,563,2025-09-27,496
1905,39,322,2025-09-17,164
1906,23,215,2025-09-12,411
1907,5,897,2025-09-07,477
1908,12,555,2025-09-17,22
1909,62,1027,2025-09-17,88
1910,25,449,2025-09-30,257
1911,94,995,2025-09-17,168
1912,100,436,2025-09-05,403
1913,13,942,2025-09-17,356
1914,17,311,2025-09-24,28
1915,59,497,2025-09-23,452
1916,67,219,2025-09-01,169
1917,6,804,2025-09-28,314
1918,12,442,2025-09-15,465
1919,6,206,2025-09-17,402
1920,85,864,2025-09-10,21
1921,74,877,2025-09-10,337
1922,27,429,2025-09-07,108
1923,37,384,2025-09-18,173
1924,99,552,2025-09-22,70
1925,35,253,2025-09-06,150
1926,15,116,2025-09-20,296
1927,66,205,2025-09-07,287
1928,45,663,2025-09-11,148
1929,19,1066,2025-09-23,421
1930,37,688,2025-09-08,97
1931,10,419,2025-09-20,466
1932,44,654,2025-09-15,35
1933,17,130,2025-09-16,472
1934,87,152,2025-09-04,206
1935,7,189,2025-09-14,210
1936,23,822,2025-09-20,466
1937,76,745,2025-09-27,363
1938,90,557,2025-09-20,192
1939,40,441,2025-09-27,111
1940,92,877,2025-09-22,424
1941,69,181,2025-09-30,396
1942,98,577,2025-09-19,77
1943,12,933,2025-09-26,480
1944,90,580,2025-09-04,243
1945,40,801,2025-09-21,373
1946,99,577,2025-09-16,128
1947,29,248,2025-09-28,468
1948,79,365,2025-09-30,196
1949,51,288,2025-09-23,479
1950,86,439,2025-09-26,450
1951,42,565,2025-09-16,25
1952,9,587,2025-09-04,189
1953,62,573,2025-09-28,97
1954,37,887,2025-09-12,319
1955,74,231,2025-09-17,62
1956,52,938,2025-09-23,417
1957,14,434,2025-09-18,342
1958,10,912,2025-09-10,282
1959,60,511,2025-09-19,221
1960,31,736,2025-09-08,290
1961,21,1098,2025-09-16,206
1962,9,449,2025-09-07,426
1963,89,706,2025-09-14,411
1964,56,681,2025-09-26,185
1965,70,811,2025-09-08,98
1966,85,786,2025-09-03,388
1967,92,688,2025-09-27,259
1968,15,707,2025-09-20,247
1969,42,669,2025-09-04,430
1970,57,281,2025-09-10,499
1971,52,172,2025-09-20,65
1972,88,934,2025-09-20,404
1973,49,436,2025-09-16,340
1974,85,163,2025-09-03,121
1975,18,1009,2025-09-19,472
1976,97,752,2025-09-26,10
1977,97,251,2025-09-22,86
1978,58,645,2025-09-10,209
1979,79,692,2025-09-15,110
1980,27,798,2025-09-29,172
1981,39,684,2025-09-26,477
1982,87,412,2025-09-30,492
1983,56,836,2025-09-30,186
1984,12,697,2025-09-01,323
1985,66,514,2025-09-28,75
1986,38,164,2025-09-12,471
1987,71,1092,2025-09-02,10
1988,91,674,2025-09-27,193
1989,15,982,2025-09-10,453
1990,4,341,2025-09-14,369
1991,76,504,2025-09-21,172
1992,92,492,2025-09-13,205
1993,56,659,2025-09-07,349
1994,23,587,2025-09-05,106
1995,72,494,2025-09-27,483
1996,47,961,2025-09-14,88
1997,37,994,2025-09-22,74
1998,18,112,2025-09-03,341
1999,3,248,2025-09-24,463
2000,63,774,2025-09-14,79
2001,11,241,2025-09-21,422
2002,54,981,2025-09-15,467
2003,90,719,2025-09-30,227
2004,80,285,2025-09-15,270
2005,55,666,2025-09-27,240
2006,50,464,2025-09-08,105
2007,55,720,2025-09-01,305
2008,64,968,2025-09-24,131
2009,92,614,2025-09-09,220
2010,70,691,2025-09-12,27
2011,5,682,2025-09-16,370
2012,48,216,2025-09-19,256
2013,89,182,2025-09-05,383
2014,94,640,2025-09-28,394
2015,100,387,2025-09-15,274
2016,11,636,2025-09-29,322
2017,12,352,2025-09-16,332
2018,95,780,2025-09-22,49
2019,88,749,2025-09-18,418
2020,75,420,2025-09-20,37
2021,44,648,2025-09-25,15
2022,61,565,2025-09-17,473
2023,61,688,2025-09-24,179
2024,54,462,2025-09-26,160
2025,38,272,2025-09-02,365
2026,77,868,2025-09-10,382
2027,73,367,2025-09-02,332
2028,61,693,2025-09-06,303
2029,7,773,2025-09-10,424
2030,95,740,2025-09-01,156
2031,63,185,2025-09-05,268
2032,10,972,2025-09-26,152
2033,33,236,2025-09-20,153
2034,36,979,2025-09-09,17
2035,95,215,2025-09-20,99
2036,76,857,2025-09-05,347
2037,58,479,2025-09-26,99
2038,34,902,2025-09-23,130
2039,63,286,2025-09-26,280
2040,5,452,2025-09-03,84
2041,77,1057,2025-09-27,88
2042,64,871,2025-09-14,404
2043,50,344,2025-09-22,235
2044,93,753,2025-09-06,117
2045,74,852,2025-09-27,186
2046,7,758,2025-09-09,396
2047,15,154,2025-09-06,247
2048,52,588,2025-09-10,253
2049,96,1072,2025-09-25,482
2050,69,340,2025-09-13,359
2051,91,500,2025-09-16,144
2052,19,644,2025-09-28,232
2053,2,396,2025-09-30,418
2054,58,492,2025-09-22,171
2055,68,800,2025-09-02,59
2056,69,753,2025-09-12,499
2057,56,726,2025-09-30,343
2058,35,444,2025-09-09,146
2059,13,362,2025-09-21,309
2060,51,573,2025-09-25,355
2061,96,348,2025-09-24,354
2062,76,889,2025-09-07,276
2063,44,794,2025-09-23,102
2064,41,661,2025-09-01,354
2065,2,952,2025-09-03,16
2066,53,201,2025-09-17,63
2067,88,557,2025-09-12,122
2068,93,391,2025-09-09,108
2069,5,125,2025-09-20,57
2070,8,1062,2025-09-20,346
2071,28,1074,2025-09-20,336
2072,16,826,2025-09-04,54
2073,78,234,2025-09-13,346
2074,98,1022,2025-09-21,299
2075,24,1018,2025-09-04,366
2076,24,360,2025-09-10,249
2077,85,1059,2025-09-03,337
2078,59,1045,2025-09-09,403
2079,55,809,2025-09-29,351
2080,99,889,2025-09-11,141
2081,21,900,2025-09-03,151
2082,100,164,2025-09-13,208
2083,43,162,2025-09-09,499
2084,34,283,2025-09-15,45
2085,63,1051,2025-09-07,322
2086,51,283,2025-09-21,261
2087,14,248,2025-09-18,403
2088,56,324,2025-09-20,339
2089,14,1035,2025-09-15,376
2090,34,206,2025-09-02,47
2091,10,686,2025-09-24,138
2092,100,557,2025-09-01,469
2093,64,253,2025-09-21,337
2094,1,1056,2025-09-02,350
2095,50,373,2025-09-05,368
2096,43,1027,2025-09-13,304
2097,1,628,2025-09-23,491
2098,99,603,2025-09-16,233
2099,52,965,2025-09-24,409
2100,9,654,2025-09-08,11
2101,50,1078,2025-09-23,428
2102,100,594,2025-09-04,300
2103,69,1058,2025-09-12,180
2104,88,411,2025-09-13,38
2105,81,1082,2025-09-21,56
2106,47,648,2025-09-28,184
2107,11,962,2025-09-15,399
2108,99,397,2025-09-21,113
2109,23,668,2025-09-02,206
2110,85,296,2025-09-10,366
2111,50,1018,2025-09-04,332
2112,89,468,2025-09-16,53
2113,81,549,2025-09-24,107
2114,18,137,2025-09-07,22
2115,93,708,2025-09-08,260
2116,50,165,2025-09-26,286
2117,83,416,2025-09-16,283
2118,58,1090,2025-09-01,28
2119,44,158,2025-09-11,413
2120,93,144,2025-09-13,70
2121,28,927,2025-09-21,351
2122,67,570,2025-09-22,455
2123,69,253,2025-09-24,306
2124,30,1048,2025-09-03,28
2125,95,245,2025-09-16,344
2126,3,583,2025-09-30,480
2127,80,147,2025-09-08,369
2128,84,234,2025-09-01,98
2129,81,152,2025-09-29,167
2130,13,568,2025-09-20,97
2131,76,166,2025-09-27,428
2132,14,217,2025-09-16,314
2133,79,326,2025-09-03,421
2134,26,537,2025-09-11,425
2135,95,795,2025-09-13,176
2136,16,1100,2025-09-22,304
2137,70,241,2025-09-11,438
2138,28,883,2025-09-02,313
2139,23,444,2025-09-03,71
2140,36,245,2025-09-25,222
2141,22,814,2025-09-12,293
2142,22,550,2025-09-08,483
2143,75,142,2025-09-05,61
2144,81,728,2025-09-13,408
2145,21,117,2025-09-29,259
2146,11,107,2025-09-01,101
2147,12,824,2025-09-21,313
2148,37,527,2025-09-23,423
2149,99,588,2025-09-23,74
2150,27,247,2025-09-21,148
2151,67,562,2025-09-14,132
2152,23,726,2025-09-23,29
2153,77,285,2025-09-23,265
2154,79,1074,2025-09-03,331
2155,39,457,2025-09-14,12
2156,72,342,2025-09-07,70
2157,68,198,2025-09-20,195
2158,98,653,2025-09-17,122
2159,60,889,2025-09-21,347
2160,27,384,2025-09-02,109
2161,15,916,2025-09-05,360
2162,61,610,2025-09-06,91
2163,86,1045,2025-09-02,37
2164,83,473,2025-09-10,117
2165,56,358,2025-09-11,325
2166,98,565,2025-09-02,63
2167,95,154,2025-09-30,285
2168,23,262,2025-09-26,24
2169,63,628,2025-09-04,46
2170,31,839,2025-09-15,313
2171,75,434,2025-09-14,111
2172,96,794,2025-09-29,176
2173,30,898,2025-09-04,176
2174,30,201,2025-09-08,387
2175,53,991,2025-09-07,202
2176,29,176,2025-09-16,309
2177,63,156,2025-09-29,233
2178,19,322,2025-09-30,322
2179,59,283,2025-09-13,201
2180,18,569,2025-09-24,109
2181,81,468,2025-09-09,113
2182,43,231,2025-09-02,364
2183,73,162,2025-09-09,79
2184,15,973,2025-09-15,244
2185,54,276,2025-09-25,185
2186,29,1008,2025-09-10,319
2187,21,909,2025-09-26,336
2188,79,1028,2025-09-06,305
2189,71,976,2025-09-08,54
2190,53,978,2025-09-17,260
2191,28,706,2025-09-16,438
2192,60,386,2025-09-01,383
2193,55,854,2025-09-28,136
2194,32,436,2025-09-14,306
2195,29,1014,2025-09-30,312
2196,20,1036,2025-09-19,469
2197,1,528,2025-09-02,30
2198,61,852,2025-09-25,268
2199,5,536,2025-09-17,211
2200,62,930,2025-09-26,366
2201,13,564,2025-09-16,133
2202,11,672,2025-09-25,16
2203,89,850,2025-09-14,496
2204,28,236,2025-09-12,161
2205,31,764,2025-09-03,18
2206,62,786,2025-09-10,92
2207,91,571,2025-09-28,302
2208,96,698,2025-09-01,242
2209,60,891,2025-09-05,457
2210,91,516,2025-09-06,414
2211,48,742,2025-09-15,370
2212,82,102,2025-09-28,331
2213,10,495,2025-09-29,363
2214,43,644,2025-09-02,161
2215,55,871,2025-09-09,367
2216,79,656,2025-09-19,416
2217,27,907,2025-09-22,51
2218,80,1002,2025-09-11,386
2219,8,628,2025-09-30,355
2220,47,1010,2025-09-02,66
2221,50,475,2025-09-15,326
2222,6,475,2025-09-12,99
2223,83,673,2025-09-23,44
2224,72,827,2025-09-25,114
2225,18,443,2025-09-08,286
2226,15,765,2025-09-16,387
2227,97,695,2025-09-28,369
2228,27,872,2025-09-24,399
2229,29,429,2025-09-12,469
2230,35,616,2025-09-22,226
2231,36,156,2025-09-03,200
2232,45,564,2025-09-16,266
2233,68,950,2025-09-04,250
2234,91,645,2025-09-22,432
2235,69,1022,2025-09-10,241
2236,80,477,2025-09-26,354
2237,89,929,2025-09-29,43
2238,25,1014,2025-09-29,244
2239,12,183,2025-09-13,469
2240,23,396,2025-09-03,65
2241,22,383,2025-09-04,366
2242,19,609,2025-09-05,457
2243,27,634,2025-09-21,21
2244,38,527,2025-09-22,287
2245,17,586,2025-09-12,225
2246,57,856,2025-09-21,20
2247,38,294,2025-09-03,21
2248,30,955,2025-09-17,340
2249,43,522,2025-09-19,185
2250,84,762,2025-09-26,177
2251,63,708,2025-09-22,366
2252,68,963,2025-09-18,237
2253,59,412,2025-09-19,77
2254,40,276,2025-09-26,143
2255,30,596,2025-09-12,157
2256,99,966,2025-09-02,85
2257,46,392,2025-09-15,499
2258,22,734,2025-09-30,92
2259,92,649,2025-09-10,103
2260,23,960,2025-09-23,364
2261,86,914,2025-09-05,92
2262,31,220,2025-09-02,172
2263,74,230,2025-09-15,143
2264,48,289,2025-09-07,297
2265,91,136,2025-09-22,172
2266,45,252,2025-09-12,239
2267,70,1099,2025-09-06,283
2268,39,225,2025-09-30,22
2269,52,1054,2025-09-16,403
2270,19,1071,2025-09-15,485
2271,41,260,2025-09-01,388
2272,70,1100,2025-09-17,179
2273,83,823,2025-09-10,252
2274,38,1093,2025-09-25,303
2275,86,251,2025-09-26,299
2276,94,1029,2025-09-30,236
2277,44,806,2025-09-04,384
2278,62,1022,2025-09-02,81
2279,87,665,2025-09-04,167
2280,4,512,2025-09-20,440
2281,29,557,2025-09-12,57
2282,42,157,2025-09-20,338
2283,25,698,2025-09-17,123
2284,99,385,2025-09-07,21
2285,11,652,2025-09-28,238
2286,87,788,2025-09-03,272
2287,51,300,2025-09-16,172
2288,78,720,2025-09-17,493
2289,8,1031,2025-09-22,194
2290,51,252,2025-09-23,447
2291,55,479,2025-09-13,200
2292,2,392,2025-09-12,189
2293,40,557,2025-09-28,297
2294,12,321,2025-09-24,464
2295,57,860,2025-09-14,421
2296,57,396,2025-09-06,422
2297,94,1094,2025-09-29,227
2298,94,1018,2025-09-14,81
2299,76,713,2025-09-03,83
2300,27,411,2025-09-16,454
2301,68,444,2025-09-03,487
2302,76,875,2025-09-13,55
2303,1,520,2025-09-21,478
2304,35,525,2025-09-06,294
2305,60,828,2025-09-19,396
2306,18,305,2025-09-06,436
2307,49,397,2025-09-18,261
2308,6,943,2025-09-27,164
2309,75,412,2025-09-16,296
2310,95,575,2025-09-08,23
2311,1,258,2025-09-09,163
2312,82,955,2025-09-21,251
2313,16,770,2025-09-22,467
2314,37,528,2025-09-06,261
2315,89,761,2025-09-08,24
2316,16,884,2025-09-09,262
2317,9,714,2025-09-24,195
2318,75,593,2025-09-19,233
2319,34,744,2025-09-22,253
2320,89,938,2025-09-04,201
2321,66,851,2025-09-19,18
2322,34,267,2025-09-19,39
2323,19,428,2025-09-15,459
2324,89,239,2025-09-12,93
2325,7,380,2025-09-12,224
2326,82,1034,2025-09-12,34
2327,38,399,2025-09-17,337
2328,10,627,2025-09-07,402
2329,81,288,2025-09-25,58
2330,77,871,2025-09-06,288
2331,42,994,2025-09-11,433
2332,88,920,2025-09-10,148
2333,88,815,2025-09-23,195
2334,13,648,2025-09-19,190
2335,19,114,2025-09-05,275
2336,37,482,2025-09-25,258
2337,53,449,2025-09-30,476
2338,21,205,2025-09-07,89
2339,65,327,2025-09-27,106
2340,72,729,2025-09-23,435
2341,68,967,2025-09-18,374
2342,71,820,2025-09-25,420
2343,15,528,2025-09-15,479
2344,10,220,2025-09-27,77
2345,3,592,2025-09-12,169
2346,89,472,2025-09-05,428
2347,57,1012,2025-09-20,277
2348,98,1094,2025-09-11,98
2349,91,412,2025-09-01,391
2350,16,328,2025-09-05,448
2351,89,246,2025-09-23,126
2352,40,229,2025-09-07,76
2353,11,536,2025-09-23,400
2354,15,180,2025-09-01,406
2355,62,876,2025-09-14,31
2356,26,211,2025-09-02,416
2357,85,626,2025-09-19,40
2358,61,222,2025-09-30,139
2359,6,168,2025-09-10,351
2360,2,873,2025-09-04,410
2361,16,1043,2025-09-20,115
2362,76,1023,2025-09-07,104
2363,86,460,2025-09-01,56
2364,19,967,2025-09-24,492
2365,36,1072,2025-09-19,188
2366,46,265,2025-09-28,266
2367,100,847,2025-09-20,133
2368,65,684,2025-09-03,60
2369,75,882,2025-09-01,280
2370,28,833,2025-09-07,154
2371,22,1024,2025-09-25,285
2372,1,1097,2025-09-24,60
2373,28,1043,2025-09-17,445
2374,91,587,2025-09-12,367
2375,76,290,2025-09-15,354
2376,14,286,2025-09-27,191
2377,49,535,2025-09-07,273
2378,30,518,2025-09-04,399
2379,41,227,2025-09-15,66
2380,67,240,2025-09-16,400
2381,47,822,2025-09-10,295
2382,93,142,2025-09-03,177
2383,64,219,2025-09-13,155
2384,59,715,2025-09-24,169
2385,88,1100,2025-09-27,237
2386,29,668,2025-09-14,158
2387,55,294,2025-09-28,45
2388,61,1062,2025-09-22,198
2389,23,114,2025-09-22,261
2390,87,208,2025-09-13,234
2391,67,775,2025-09-22,53
2392,16,247,2025-09-13,215
2393,89,705,2025-09-04,389
2394,22,167,2025-09-12,111
2395,44,306,2025-09-20,442
2396,52,226,2025-09-08,439
2397,55,843,2025-09-16,152
2398,98,831,2025-09-25,307
2399,76,380,2025-09-25,414
2400,83,1066,2025-09-13,192
2401,61,783,2025-09-20,496
2402,52,597,2025-09-17,152
2403,19,887,2025-09-15,65
2404,16,357,2025-09-16,264
2405,30,744,2025-09-05,25
2406,13,856,2025-09-02,435
2407,9,611,2025-09-22,23
2408,23,492,2025-09-20,357
2409,42,257,2025-09-10,328
2410,80,199,2025-09-25,49
2411,85,870,2025-09-17,402
2412,64,912,2025-09-15,113
2413,38,778,2025-09-16,261
2414,65,368,2025-09-18,185
2415,70,660,2025-09-01,497
2416,98,133,2025-09-14,460
2417,16,493,2025-09-15,171
2418,49,554,2025-09-15,28
2419,5,282,2025-09-18,347
2420,100,411,2025-09-29,371
2421,22,604,2025-09-14,78
2422,40,833,2025-09-13,259
2423,98,213,2025-09-19,355
2424,63,776,2025-09-18,360
2425,70,686,2025-09-16,253
2426,72,975,2025-09-06,269
2427,8,501,2025-09-09,263
2428,76,1095,2025-09-13,325
2429,87,462,2025-09-25,155
2430,42,163,2025-09-01,312
2431,6,232,2025-09-27,197
2432,45,929,2025-09-24,308
2433,4,884,2025-09-29,330
2434,44,490,2025-09-04,229
2435,45,466,2025-09-14,189
2436,8,778,2025-09-08,136
2437,31,764,2025-09-10,313
2438,11,1033,2025-09-23,43
2439,40,218,2025-09-11,96
2440,3,652,2025-09-11,29
2441,59,774,2025-09-28,226
2442,73,628,2025-09-29,225
2443,35,121,2025-09-23,250
2444,76,123,2025-09-11,203
2445,74,500,2025-09-11,303
2446,13,928,2025-09-16,61
2447,89,792,2025-09-07,182
2448,64,615,2025-09-26,401
2449,86,448,2025-09-06,324
2450,39,473,2025-09-14,113
2451,64,751,2025-09-28,413
2452,10,961,2025-09-28,284
2453,28,395,2025-09-09,34
2454,39,688,2025-09-13,421
2455,29,740,2025-09-24,500
2456,12,835,2025-09-28,306
2457,13,707,2025-09-11,149
2458,9,681,2025-09-26,281
2459,61,538,2025-09-07,187
2460,10,768,2025-09-27,164
2461,65,924,2025-09-10,231
2462,85,653,2025-09-11,112
2463,54,512,2025-09-09,329
2464,66,565,2025-09-22,400
2465,71,285,2025-09-29,19
2466,81,821,2025-09-17,451
2467,24,691,2025-09-16,119
2468,85,1086,2025-09-27,390
2469,60,375,2025-09-30,336
2470,69,929,2025-09-20,446
2471,99,1029,2025-09-14,488
2472,73,845,2025-09-21,40
2473,67,306,2025-09-12,246
2474,19,347,2025-09-05,392
2475,88,884,2025-09-10,442
2476,56,521,2025-09-11,450
2477,9,750,2025-09-07,443
2478,53,374,2025-09-27,156
2479,83,265,2025-09-09,361
2480,77,342,2025-09-13,132
2481,15,254,2025-09-07,24
2482,32,917,2025-09-27,168
2483,60,598,2025-09-18,233
2484,55,763,2025-09-29,28
2485,26,264,2025-09-09,79
2486,4,365,2025-09-26,421
2487,36,775,2025-09-18,100
2488,83,973,2025-09-02,379
2489,63,902,2025-09-01,38
2490,11,422,2025-09-20,162
2491,9,1023,2025-09-14,469
2492,47,788,2025-09-22,463
2493,12,507,2025-09-27,380
2494,18,342,2025-09-04,302
2495,95,613,2025-09-30,71
2496,67,781,2025-09-27,307
2497,100,1054,2025-09-17,138
2498,64,1006,2025-09-03,131
2499,77,226,2025-09-25,423
2500,41,438,2025-09-27,309
2501,95,500,2025-09-26,393
2502,96,342,2025-09-30,226
2503,28,248,2025-09-04,99
2504,28,1094,2025-09-09,235
2505,53,361,2025-09-28,311
2506,8,603,2025-09-18,201
2507,90,1072,2025-09-04,172
2508,70,534,2025-09-16,359
2509,32,1087,2025-09-09,460
2510,19,472,2025-09-16,376
2511,48,942,2025-09-10,20
2512,83,1091,2025-09-29,320
2513,5,962,2025-09-24,349
2514,7,808,2025-09-30,413
2515,86,346,2025-09-09,292
2516,50,417,2025-09-21,500
2517,90,472,2025-09-29,425
2518,88,225,2025-09-18,453
2519,31,979,2025-09-15,208
2520,2,1032,2025-09-13,484
2521,33,409,2025-09-03,489
2522,97,342,2025-09-10,117
2523,21,1038,2025-09-15,333
2524,41,1001,2025-09-26,402
2525,83,517,2025-09-26,27
2526,36,988,2025-09-03,431
2527,100,1064,2025-09-16,251
2528,95,523,2025-09-30,440
2529,43,835,2025-09-14,458
2530,13,945,2025-09-06,367
2531,34,619,2025-09-03,190
2532,54,717,2025-09-24,426
2533,71,856,2025-09-11,242
2534,89,129,2025-09-25,36
2535,83,757,2025-09-06,332
2536,57,911,2025-09-21,79
2537,1,511,2025-09-07,331
2538,40,422,2025-09-19,52
2539,15,262,2025-09-08,274
2540,92,1093,2025-09-25,435
2541,84,882,2025-09-05,443
2542,77,803,2025-09-14,415
2543,41,563,2025-09-16,457
2544,95,237,2025-09-09,98
2545,88,708,2025-09-27,177
2546,37,304,2025-09-03,222
2547,48,287,2025-09-13,458
2548,49,1068,2025-09-27,462
2549,74,330,2025-09-01,495
2550,3,1046,2025-09-18,341
2551,79,742,2025-09-08,474
2552,12,1098,2025-09-15,111
2553,34,819,2025-09-28,96
2554,7,511,2025-09-20,229
2555,77,367,2025-09-05,55
2556,48,275,2025-09-19,70
2557,2,836,2025-09-17,232
2558,99,1043,2025-09-30,242
2559,87,607,2025-09-04,124
2560,92,309,2025-09-07,494
2561,35,395,2025-09-24,263
2562,49,234,2025-09-14,448
2563,27,715,2025-09-07,431
2564,37,845,2025-09-22,106
2565,54,285,2025-09-14,415
2566,19,130,2025-09-10,144
2567,31,733,2025-09-15,474
2568,32,479,2025-09-19,360
2569,83,570,2025-09-03,15
2570,61,237,2025-09-28,175
2571,89,508,2025-09-22,118
2572,92,493,2025-09-23,226
2573,95,712,2025-09-09,47
2574,13,671,2025-09-02,36
2575,43,1054,2025-09-08,251
2576,46,721,2025-09-22,420
2577,77,827,2025-09-24,424
2578,6,106,2025-09-09,268
2579,80,491,2025-09-10,212
2580,86,480,2025-09-05,466
2581,72,143,2025-09-19,101
2582,34,274,2025-09-17,262
2583,44,999,2025-09-15,77
2584,12,425,2025-09-23,281
2585,56,246,2025-09-09,69
2586,41,146,2025-09-05,265
2587,36,866,2025-09-12,484
2588,56,390,2025-09-29,458
2589,34,728,2025-09-27,399
2590,34,630,2025-09-11,233
2591,22,424,2025-09-24,261
2592,98,1073,2025-09-05,294
2593,85,752,2025-09-26,235
2594,7,294,2025-09-05,37
2595,30,288,2025-09-02,250
2596,34,268,2025-09-23,249
2597,56,219,2025-09-29,484
2598,64,142,2025-09-15,192
2599,91,675,2025-09-16,244
2600,64,216,2025-09-28,378
2601,19,227,2025-09-12,57
2602,27,990,2025-09-10,102
2603,22,868,2025-09-17,431
2604,35,677,2025-09-29,349
2605,75,318,2025-09-19,12
2606,68,886,2025-09-19,102
2607,54,1043,2025-09-03,136
2608,99,611,2025-09-22,58
2609,43,127,2025-09-10,358
2610,88,225,2025-09-13,201
2611,76,1052,2025-09-04,438
2612,42,258,2025-09-01,51
2613,59,951,2025-09-23,347
2614,62,565,2025-09-21,499
2615,35,709,2025-09-22,12
2616,43,1094,2025-09-02,345
2617,80,1074,2025-09-15,176
2618,94,852,2025-09-30,500
2619,73,233,2025-09-07,451
2620,7,921,2025-09-21,154
2621,42,918,2025-09-02,390
2622,10,661,2025-09-20,205
2623,12,509,2025-09-09,101
2624,31,1089,2025-09-25,453
2625,52,192,2025-09-01,446
2626,27,267,2025-09-13,409
